gutenberg_id,title,authors,languages,subjects,bookshelves,download_count,copyright
41214,Totem and taboo : $b Resemblances between the psychic lives of savages and neurotics,"Freud, Sigmund",en,"Ethnopsychology, Neuroses, Psychoanalysis","Category: Archaeology & Anthropology, Category: Psychiatry/Psychology",2830,false
122,The Return of the Native,"Hardy, Thomas",en,"Adultery -- Fiction, Didactic fiction, Heathlands -- Fiction","Category: British Literature, Category: Classics of Literature, Category: Novels",2829,false
42629,The Violoncello and Its History,"Wasielewski, Wilhelm Joseph von",en,"Cellists, Cello -- History","Category: History - Other, Category: Music",2829,false
1301,The French Revolution: A History,"Carlyle, Thomas",en,"France -- History -- Louis XVI, 1774-1793, France -- History -- Revolution, 1789-1799","Category: History - European, Category: History - Modern (1750+), Category: History - Royalty",2826,false
17450,The Part Borne by the Dutch in the Discovery of Australia 1606-1765,"Heeres, J. E. (Jan Ernst)",en,"Australia -- Discovery and exploration, Dutch -- Australia","Australia, Category: History - Early Modern (c. 1450-1750), Category: History - European",2823,false
10715,The Essays of Arthur Schopenhauer; Counsels and Maxims,"Schopenhauer, Arthur",en,"Conduct of life, Maxims","Category: Essays, Letters & Speeches, Category: Philosophy & Ethics",2821,false
16464,The Ancient Irish Epic Tale Táin Bó Cúalnge,Unknown,en,"Mythology, Celtic -- Ireland","Category: Historical Novels, Category: Mythology, Legends & Folklore",2818,false
61168,The Man in the Brown Suit,"Christie, Agatha",en,"Detective and mystery stories, London (England) -- Fiction, Murder -- Investigation -- Fiction","Category: Adventure, Category: British Literature, Category: Crime, Thrillers and Mystery",2818,false
416,"Winesburg, Ohio: A Group of Tales of Ohio Small Town Life","Anderson, Sherwood",en,"City and town life -- Fiction, Ohio -- Social life and customs -- Fiction, Pastoral fiction","Category: American Literature, Category: Short Stories",2815,false
44608,The Bābur-nāma in English (Memoirs of Bābur),"Babur, Emperor of Hindustan",en,"Babur, Emperor of Hindustan, 1483-1530, Mogul Empire","Category: Biographies, Category: History - Early Modern (c. 1450-1750), Category: History - Other",2812,false
60852,Lucifer: A Theosophical Magazine. Volume I. September 1887-February 1888.,Various,en,Theosophy -- Periodicals,"Category: Journals, Category: Philosophy & Ethics, Category: Religion/Spirituality",2812,false
2587,Life Is a Dream,"Calderón de la Barca, Pedro",en,Drama,"Category: Classics of Literature, Category: Plays/Films/Dramas, Harvard Classics",2811,false
2811,Letters of Pliny,"Pliny, the Younger",en,"Authors, Latin -- Rome -- Correspondence, Latin letters -- Translations into English, Lawyers -- Rome -- Correspondence","Category: Essays, Letters & Speeches, Category: History - Ancient, Harvard Classics",2808,false
27889,"Familiar Quotations: A Collection of Passages, Phrases, and Proverbs Traced to; Their Sources in Ancient and Modern Literature",Unknown,en,Quotations,Category: Encyclopedias/Dictionaries/Reference,2807,false
1685,The Mystery of the Yellow Room,"Leroux, Gaston",en,"Detective and mystery stories, Reporters and reporting -- Fiction, Rouletabille, Joseph (Fictitious character) -- Fiction","Category: Crime, Thrillers and Mystery, Category: French Literature, Category: Novels",2806,false
36077,"De Nederlandsche Geslachtsnamen in Oorsprong, Geschiedenis en Beteekenis","Winkler, Johan",nl,"Names, Personal -- Frisian, Names, Personal -- Netherlands","Category: History - Other, Category: Language & Communication",2801,false
2048,The Sketch-Book of Geoffrey Crayon,"Irving, Washington",en,"Americans -- England -- History -- 19th century, Catskill Mountains Region (N.Y.) -- Fiction, England -- Social life and customs -- 19th century","Category: American Literature, Category: Essays, Letters & Speeches, Category: Short Stories",2799,false
50285,"Dr. Mabuse, der Spieler : $b Roman","Jacques, Norbert",de,"Criminals -- Fiction, Gamblers -- Fiction, Germany -- Fiction","Category: Crime, Thrillers and Mystery, Category: German Literature, Category: Novels",2799,false
63545,A short history of the printing press and of the improvements in printing machinery from the time of Gutenberg up to the present day,"Hoe, Robert",en,"Printing -- History, Printing machinery and supplies, R. Hoe & Company","Category: Engineering & Technology, Category: History - Modern (1750+)",2798,false
10136,The Book of Household Management,"Beeton, Mrs. (Isabella Mary)",en,"Cooking, English, Home economics","Category: Cooking & Drinking, Category: Health & Medicine, Category: How To ...",2795,false
44638,"Plant Lore, Legends, and Lyrics: Embracing the Myths, Traditions, Superstitions, and Folk-Lore of the Plant Kingdom","Folkard, Richard",en,Plants -- Folklore,"Category: History - Other, Category: Mythology, Legends & Folklore",2795,false
14988,"Cicero's Tusculan Disputations: Also, Treatises On The Nature Of The Gods, And On The Commonwealth","Cicero, Marcus Tullius",en,"Gods, Roman -- Early works to 1800, Happiness -- Early works to 1800, Political science -- Early works to 1800","Category: Classics of Literature, Category: Philosophy & Ethics, Classical Antiquity",2793,false
17135,Twas the Night before Christmas: A Visit from St. Nicholas,"Moore, Clement Clarke",en,"Children's poetry, American, Christmas -- Juvenile poetry, Narrative poetry","Category: American Literature, Category: Children & Young Adult Reading, Category: Classics of Literature",2784,false
14471,The Empty House and Other Ghost Stories,"Blackwood, Algernon",en,"Ghost stories, English","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Short Stories",2783,false
12096,"Bushido, the Soul of Japan","Nitobe, Inazo",en,"Bushido, Ethics -- Japan, Japan -- Civilization","Category: History - Other, Category: Philosophy & Ethics, Category: Religion/Spirituality",2782,false
20411,The Witch-cult in Western Europe: A Study in Anthropology,"Murray, Margaret Alice",en,"Ethnology, Witchcraft -- Great Britain","Anthropology, Category: Archaeology & Anthropology, Category: History - British",2782,false
782,The Travels of Sir John Mandeville,"Mandeville, John, Sir",en,"Geography, Medieval, Mandeville, John, Sir -- Travel, Orient -- Description and travel -- Early works to 1800","Category: History - Medieval/Middle Ages, Category: Travel Writing",2778,false
22450,My Mark Twain,"Howells, William Dean",en,"American literature -- 19th century -- History and criticism, Authors, American -- 19th century -- Biography, Twain, Mark, 1835-1910","",2778,false
51836,"Motion pictures, 1912-1939 : $b Catalog of copyright entries",Library of Congress. Copyright Office,en,Motion pictures -- Catalogs,"Category: Encyclopedias/Dictionaries/Reference, Category: Plays/Films/Dramas",2778,false
54392,"A Complete History of Music: for Schools, Clubs, and Private Reading","Baltzell, W. J. (Winton James)",en,Music -- History and criticism,"Category: History - Other, Category: Music, Category: Teaching & Education",2778,false
19681,Детство,"Tolstoy, Leo, graf",ru,"Autobiographical fiction, Russia -- History -- 1801-1917 -- Fiction, Russia -- Social life and customs -- 1533-1917 -- Fiction","",2775,false
68957,"Weird Tales, Volume 1, Number 1, March 1923: The unique magazine",Various,en,"Adventure stories -- Periodicals, Fantasy literature, American -- Periodicals, Fantasy literature, English -- Periodicals","Category: Crime, Thrillers and Mystery, Category: Science-Fiction & Fantasy, Category: Short Stories",2775,false
58820,Whose Body? A Lord Peter Wimsey Novel,"Sayers, Dorothy L. (Dorothy Leigh)",en,"Detective and mystery stories, Murder -- Investigation -- Fiction, Private investigators -- England -- Fiction","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Novels",2773,false
35977,"Letters of Abelard and Heloise: To which is prefix'd a particular account of their lives, amours, and misfortunes","Abelard, Peter, Héloïse",en,"Abelard, Peter, 1079-1142 -- Correspondence, Authors, Latin (Medieval and modern) -- France -- Correspondence, Héloïse, approximately 1095-1163 or 1164 -- Correspondence","Category: Essays, Letters & Speeches, Category: History - Medieval/Middle Ages",2771,false
3438,The Book of the Thousand Nights and a Night — Volume 04 (of 10),Unknown,en,"Fairy tales, Tales -- Arab countries","Category: Adventure, Category: Mythology, Legends & Folklore",2770,false
21601,The Vicar of Wakefield,"Goldsmith, Oliver",en,"Abduction -- Fiction, Children of clergy -- Fiction, Clergy -- Fiction","",2770,false
1872,The Red House Mystery,"Milne, A. A. (Alan Alexander)",en,"Detective and mystery stories, England -- Fiction","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Novels",2768,false
20598,Buccaneers and Pirates of Our Coasts,"Stockton, Frank R.",en,"Buccaneers -- Juvenile literature, Pirates -- Juvenile literature","Pirates, Buccaneers, Corsairs, etc.",2766,false
2428,An Essay on Man; Moral Essays and Satires,"Pope, Alexander",en,English poetry -- 18th century,"Category: British Literature, Category: Philosophy & Ethics, Category: Poetry",2762,false
1210,Kwaidan: Stories and Studies of Strange Things,"Hearn, Lafcadio",en,"Ghost stories, Japan -- Social life and customs -- Fiction, Legends -- Japan","Category: Mythology, Legends & Folklore, Category: Short Stories",2758,false
4018,Japanese Fairy Tales,"Ozaki, Yei Theodora",en,"Fairy tales, Fairy tales -- Japan, Folklore -- Japan","Category: Mythology, Legends & Folklore, Category: Short Stories, Children's Myths, Fairy Tales, etc.",2757,false
29032,海國春秋,"Wang, Ji",zh,"Chinese fiction -- Qing dynasty, 1644-1912",Category: Historical Novels,2757,false
26299,Onder Moeders Vleugels,"Alcott, Louisa May",nl,"Family life -- New England -- Fiction, March family (Fictitious characters) -- Fiction, New England -- Fiction","",2756,false
50280,Latin Phrase-Book,"Meissner, Carl",la,"Latin language -- Idioms, Latin language -- Terms and phrases","Category: Encyclopedias/Dictionaries/Reference, Category: Language & Communication",2756,false
26219,The Dog Crusoe and His Master,"Ballantyne, R. M. (Robert Michael)",en,"Adventure stories, Dogs -- Fiction","",2753,false
28488,"Tartuffe; Or, The Hypocrite",Molière,en,"Comedy plays, French drama -- 17th century -- Translations into English","Banned Books from Anne Haight's list, Category: Classics of Literature, Category: French Literature",2750,false
831,Four Arthurian Romances,"Chrétien, de Troyes, active 12th century",en,"Arthurian romances, Chrétien, de Troyes, active 12th century, Romances -- Translations into English","Arthurian Legends, Category: Adventure, Category: Classics of Literature",2749,false
26579,Love Among the Chickens,"Wodehouse, P. G. (Pelham Grenville)",en,"Chicken breeders -- Fiction, England -- Fiction, Farm life -- Fiction","",2744,false
1252,Le Morte d'Arthur: Volume 2,"Malory, Thomas, Sir",en,"Arthur, King -- Legends, Arthurian romances","Arthurian Legends, Category: British Literature, Category: Classics of Literature",2734,false
26587,The Paradise Mystery,"Fletcher, J. S. (Joseph Smith)",en,Detective and mystery stories,"",2734,false
70516,Now we are six,"Milne, A. A. (Alan Alexander)",en,"Children's poetry, English","Category: British Literature, Category: Children & Young Adult Reading, Category: Poetry",2734,false
43757,"Seductio Ad Absurdum: The Principles & Practices of Seduction, A Beginner's Handbook","Hahn, Emily",en,Courtship,"Category: How To ..., Category: Sexuality & Erotica",2727,false
2229,Faust: Der Tragödie erster Teil,"Goethe, Johann Wolfgang von",de,"Faust, -approximately 1540 -- Drama, German poetry, Legends -- Germany -- Drama","Best Books Ever Listings, Category: Classics of Literature, Category: German Literature",2726,false
45305,"The City of God, Volume II","Augustine, Saint, Bishop of Hippo",en,"Apologetics -- Early works to 1800, Kingdom of God -- Early works to 1800","Category: Classics of Literature, Category: Philosophy & Ethics, Category: Religion/Spirituality",2726,false
22747,Financial Crime and Corruption,"Vaknin, Samuel",en,"Commercial crimes, Money laundering","Category: Business/Management, Category: Economics, Category: Law & Criminology",2725,true
71324,A dictionary of American authors,"Adams, Oscar Fay",en,"American literature -- Bio-bibliography -- Dictionaries, Authors, American -- Biography -- Dictionaries","Category: American Literature, Category: Encyclopedias/Dictionaries/Reference",2724,false
28522,Laura Middleton; Her Brother and her Lover,Anonymous,en,Erotic fiction,"Category: Novels, Category: Sexuality & Erotica",2722,false
31193,Manifesto of the Communist Party,"Marx, Karl, Engels, Friedrich",en,"Communism, Socialism","Category: Essays, Letters & Speeches, Category: History - Modern (1750+), Category: Philosophy & Ethics",2722,false
66555,Psyche: The Cult of Souls and Belief in Immortality among the Greeks,"Rohde, Erwin",en,Greece -- Religion,"Category: Archaeology & Anthropology, Category: History - Ancient, Category: Philosophy & Ethics",2722,false
